run_id,run_name,class1,class2,class3,artifact_name,artifact_epoch,val_loss,val_accuracy,calculated_mean,calculated_std
8v7j1q7j,unsettling-scream-1343,breakwater,running_shoe,mixing_bowl,FoaEBjyQ4pKQibmRdfLE73_13.pth,13,0.6600780487060547,0.8079231977462769,"[0.5178992748260498, 0.5039118528366089, 0.4850257337093353]","[0.28022700548171997, 0.28117093443870544, 0.30005204677581787]"
8v7j1q7j,unsettling-scream-1343,breakwater,running_shoe,mixing_bowl,FoaEBjyQ4pKQibmRdfLE73_52.pth,52,0.6462230682373047,0.8307322859764099,"[0.5178992748260498, 0.5039118528366089, 0.4850257337093353]","[0.28022700548171997, 0.28117093443870544, 0.30005204677581787]"
d3hhz4js,ghostly-fantasy-1342,pajama,schooner,black_and_gold_garden_spider,SAxo8rRqbJmK33q6GPME5F_15.pth,15,0.3397858738899231,0.9194244742393494,"[0.5037416815757751, 0.5023298263549805, 0.4697614908218384]","[0.26076483726501465, 0.2536565065383911, 0.2829560935497284]"
d3hhz4js,ghostly-fantasy-1342,pajama,schooner,black_and_gold_garden_spider,SAxo8rRqbJmK33q6GPME5F_71.pth,71,0.3644361197948456,0.92949640750885,"[0.5037416815757751, 0.5023298263549805, 0.4697614908218384]","[0.26076483726501465, 0.2536565065383911, 0.2829560935497284]"
q0kexl4b,uncanny-force-1341,indigo_bunting,mashed_potato,vizsla,AhMocMYCive6EuoUi6ugpm_9.pth,9,0.3024377226829529,0.8953846096992493,"[0.4936072826385498, 0.4637037217617035, 0.35763436555862427]","[0.24639125168323517, 0.23583801090717316, 0.24705743789672852]"
q0kexl4b,uncanny-force-1341,indigo_bunting,mashed_potato,vizsla,AhMocMYCive6EuoUi6ugpm_43.pth,43,0.3334388732910156,0.9035897254943848,"[0.4936072826385498, 0.4637037217617035, 0.35763436555862427]","[0.24639125168323517, 0.23583801090717316, 0.24705743789672852]"
3drumooq,moonlit-poltergeist-1340,siamese_cat,indigo_bunting,strawberry,NDa4yfErR3P8vx3gH5PNt9_17.pth,17,0.2311820238828659,0.9357696771621704,"[0.5149713158607483, 0.44569262862205505, 0.375923752784729]","[0.2740687429904938, 0.2732201814651489, 0.28248459100723267]"
3drumooq,moonlit-poltergeist-1340,siamese_cat,indigo_bunting,strawberry,NDa4yfErR3P8vx3gH5PNt9_47.pth,47,0.1973342150449752,0.9512735605239868,"[0.5149713158607483, 0.44569262862205505, 0.375923752784729]","[0.2740687429904938, 0.2732201814651489, 0.28248459100723267]"
e9l4fdxx,faded-husk-1339,dock,schooner,sea_slug,ab55LnvwtcNZaL35HXPMoF_13.pth,13,0.47391441464424133,0.873403012752533,"[0.46110132336616516, 0.45183324813842773, 0.4254785180091858]","[0.27110347151756287, 0.26556968688964844, 0.289907842874527]"
e9l4fdxx,faded-husk-1339,dock,schooner,sea_slug,ab55LnvwtcNZaL35HXPMoF_36.pth,36,0.4726242125034332,0.8815330862998962,"[0.46110132336616516, 0.45183324813842773, 0.4254785180091858]","[0.27110347151756287, 0.26556968688964844, 0.289907842874527]"
5uwwns0r,elusive-bat-1338,pick,barn_spider,borzoi,BqRooaH5Swg6vDo5dbkhjd_14.pth,14,0.7364335656166077,0.7702479362487793,"[0.4895125925540924, 0.46023496985435486, 0.4164866507053375]","[0.2990280091762543, 0.2919354736804962, 0.30337366461753845]"
5uwwns0r,elusive-bat-1338,pick,barn_spider,borzoi,BqRooaH5Swg6vDo5dbkhjd_68.pth,68,0.7359548807144165,0.7933884263038635,"[0.4895125925540924, 0.46023496985435486, 0.4164866507053375]","[0.2990280091762543, 0.2919354736804962, 0.30337366461753845]"
in9g0hfn,forlorn-mummy-1337,schooner,red_wolf,chambered_nautilus,MGv5F8ZBgXAnhZ6rCMynQU_9.pth,9,2.931640148162842,0.6315789222717285,"[0.4606480598449707, 0.4627630114555359, 0.4335147738456726]","[0.2740730345249176, 0.2661404311656952, 0.2828264534473419]"
in9g0hfn,forlorn-mummy-1337,schooner,red_wolf,chambered_nautilus,MGv5F8ZBgXAnhZ6rCMynQU_42.pth,42,1.1627854108810425,0.7699248194694519,"[0.4606480598449707, 0.4627630114555359, 0.4335147738456726]","[0.2740730345249176, 0.2661404311656952, 0.2828264534473419]"
4mxpalgd,ghostly-darkness-1336,carpenter's_kit,cellular_telephone,bolete,6j5f2rtALKeDF7JSP3XkNe_10.pth,10,0.8052058815956116,0.7900621294975281,"[0.4935002028942108, 0.46113139390945435, 0.4119877517223358]","[0.30614155530929565, 0.30066239833831787, 0.31291961669921875]"
4mxpalgd,ghostly-darkness-1336,carpenter's_kit,cellular_telephone,bolete,6j5f2rtALKeDF7JSP3XkNe_53.pth,53,0.811995804309845,0.8086956739425659,"[0.4935002028942108, 0.46113139390945435, 0.4119877517223358]","[0.30614155530929565, 0.30066239833831787, 0.31291961669921875]"
2zhllbve,frightful-labyrinth-1335,breakwater,ibizan_hound,angora,Q2h9HWkTfhNyquMxRtAMVV_11.pth,11,0.5541626811027527,0.8712871074676514,"[0.47748130559921265, 0.4728478491306305, 0.4490087628364563]","[0.253460556268692, 0.25105518102645874, 0.27618110179901123]"
2zhllbve,frightful-labyrinth-1335,breakwater,ibizan_hound,angora,Q2h9HWkTfhNyquMxRtAMVV_45.pth,45,0.7215251326560974,0.8514851331710815,"[0.47748130559921265, 0.4728478491306305, 0.4490087628364563]","[0.253460556268692, 0.25105518102645874, 0.27618110179901123]"
ck1v3euw,endless-incantation-1334,paddle,indigo_bunting,tow_truck,Z2RCRcgYPP6fJQeJCG2Rvd_14.pth,14,0.4070715308189392,0.8774703741073608,"[0.47228899598121643, 0.48796793818473816, 0.43230605125427246]","[0.2632966935634613, 0.2540254294872284, 0.2785012722015381]"
ck1v3euw,endless-incantation-1334,paddle,indigo_bunting,tow_truck,Z2RCRcgYPP6fJQeJCG2Rvd_43.pth,43,0.6507976055145264,0.8616600632667542,"[0.47228899598121643, 0.48796793818473816, 0.43230605125427246]","[0.2632966935634613, 0.2540254294872284, 0.2785012722015381]"
6i3lff4f,tricky-skeleton-1333,soft-coated_wheaten_terrier,barn_spider,limpkin,6cxhzR9M9m9vK6Y9D9jn4n_14.pth,14,0.5706061720848083,0.8290598392486572,"[0.46486547589302063, 0.4551275074481964, 0.37969207763671875]","[0.25010940432548523, 0.24204771220684052, 0.25456956028938293]"
6i3lff4f,tricky-skeleton-1333,soft-coated_wheaten_terrier,barn_spider,limpkin,6cxhzR9M9m9vK6Y9D9jn4n_43.pth,43,0.8365679383277893,0.8404558300971985,"[0.46486547589302063, 0.4551275074481964, 0.37969207763671875]","[0.25010940432548523, 0.24204771220684052, 0.25456956028938293]"
swj28yh3,sleepless-veil-1332,cellular_telephone,borzoi,appenzeller,YkpPZ9FTG4kinJwxz5pxSR_10.pth,10,0.8921197652816772,0.7311828136444092,"[0.4822808802127838, 0.4667881727218628, 0.42262235283851624]","[0.29386666417121887, 0.2890865206718445, 0.29606860876083374]"
swj28yh3,sleepless-veil-1332,cellular_telephone,borzoi,appenzeller,YkpPZ9FTG4kinJwxz5pxSR_51.pth,51,0.7597289681434631,0.7809139490127563,"[0.4822808802127838, 0.4667881727218628, 0.42262235283851624]","[0.29386666417121887, 0.2890865206718445, 0.29606860876083374]"
c2fhqu4l,moonlit-werewolf-1331,wire-haired_fox_terrier,chimpanzee,vizsla,RGSKqWM4ZsRtxqptPjPhBu_18.pth,18,0.5765686631202698,0.8617143034934998,"[0.4747406244277954, 0.4483124613761902, 0.37616175413131714]","[0.2545359432697296, 0.2471926212310791, 0.25033530592918396]"
c2fhqu4l,moonlit-werewolf-1331,wire-haired_fox_terrier,chimpanzee,vizsla,RGSKqWM4ZsRtxqptPjPhBu_42.pth,42,1.209184169769287,0.7919999957084656,"[0.4747406244277954, 0.4483124613761902, 0.37616175413131714]","[0.2545359432697296, 0.2471926212310791, 0.25033530592918396]"
dpfu7jzp,dreadful-bones-1330,missile,siamese_cat,barn_spider,J2WRjBDVuACSPKrFnBaHcd_18.pth,18,0.739203929901123,0.8137651681900024,"[0.47356438636779785, 0.46225765347480774, 0.44133636355400085]","[0.27735435962677, 0.2714826464653015, 0.28849077224731445]"
dpfu7jzp,dreadful-bones-1330,missile,siamese_cat,barn_spider,J2WRjBDVuACSPKrFnBaHcd_64.pth,64,0.6761045455932617,0.8313090205192566,"[0.47356438636779785, 0.46225765347480774, 0.44133636355400085]","[0.27735435962677, 0.2714826464653015, 0.28849077224731445]"
bx82y5nu,forlorn-dance-1329,angora,paddle,canoe,gSX57bikkBKU7BnXhFM8Na_15.pth,15,0.7955079078674316,0.6907514333724976,"[0.47667789459228516, 0.46981823444366455, 0.4424125850200653]","[0.2656221389770508, 0.2578769028186798, 0.27823883295059204]"
bx82y5nu,forlorn-dance-1329,angora,paddle,canoe,gSX57bikkBKU7BnXhFM8Na_50.pth,50,1.402958869934082,0.7153179049491882,"[0.47667789459228516, 0.46981823444366455, 0.4424125850200653]","[0.2656221389770508, 0.2578769028186798, 0.27823883295059204]"
i2te5vdl,murky-cobweb-1328,otterhound,mud_turtle,trombone,XVjPuAPSZCNCEePJvUiMyR_16.pth,16,0.5126346945762634,0.8623548746109009,"[0.5032380819320679, 0.46577325463294983, 0.41547998785972595]","[0.3076493442058563, 0.3038412928581238, 0.3103325664997101]"
i2te5vdl,murky-cobweb-1328,otterhound,mud_turtle,trombone,XVjPuAPSZCNCEePJvUiMyR_50.pth,50,0.6087729930877686,0.8424543738365173,"[0.5032380819320679, 0.46577325463294983, 0.41547998785972595]","[0.3076493442058563, 0.3038412928581238, 0.3103325664997101]"
llh2zzgg,phantasmal-goblin-1327,planetarium,trombone,missile,XMBs3TnEeo3Q9kzUjWaBcU_10.pth,10,0.9911829829216003,0.6560846567153931,"[0.4874587655067444, 0.4837583899497986, 0.48016902804374695]","[0.3068234622478485, 0.3033066391944885, 0.32146161794662476]"
llh2zzgg,phantasmal-goblin-1327,planetarium,trombone,missile,XMBs3TnEeo3Q9kzUjWaBcU_60.pth,60,1.5029758214950562,0.7671957612037659,"[0.4874587655067444, 0.4837583899497986, 0.48016902804374695]","[0.3068234622478485, 0.3033066391944885, 0.32146161794662476]"
ujd78i70,shadowed-jitter-1326,mud_turtle,limpkin,acoustic_guitar,WefoF4hVsuLP6vsKqHqtCn_16.pth,16,0.4339703321456909,0.8442028760910034,"[0.5048830509185791, 0.46851131319999695, 0.3885437548160553]","[0.29709592461586, 0.29179906845092773, 0.3049171268939972]"
ujd78i70,shadowed-jitter-1326,mud_turtle,limpkin,acoustic_guitar,WefoF4hVsuLP6vsKqHqtCn_49.pth,49,0.5214094519615173,0.8913043737411499,"[0.5048830509185791, 0.46851131319999695, 0.3885437548160553]","[0.29709592461586, 0.29179906845092773, 0.3049171268939972]"
0ltnvrlu,wicked-pitchfork-1325,vacuum,wire-haired_fox_terrier,sewing_machine,oPysGNR3B85tPq4vsRwgjB_9.pth,9,1.0024747848510742,0.7312206625938416,"[0.5664123892784119, 0.5368302464485168, 0.5051518678665161]","[0.31148114800453186, 0.31724104285240173, 0.33083704113960266]"
0ltnvrlu,wicked-pitchfork-1325,vacuum,wire-haired_fox_terrier,sewing_machine,oPysGNR3B85tPq4vsRwgjB_65.pth,65,0.9853841066360474,0.7253521084785461,"[0.5664123892784119, 0.5368302464485168, 0.5051518678665161]","[0.31148114800453186, 0.31724104285240173, 0.33083704113960266]"
6hmo73nm,faded-apparition-1324,ant,breakwater,vacuum,UJ9k6nimt8GgMp9HwTNGrH_9.pth,9,0.9997820854187012,0.771490752696991,"[0.5451056361198425, 0.5377081036567688, 0.4965112507343292]","[0.28719210624694824, 0.2842363715171814, 0.3110050559043884]"
6hmo73nm,faded-apparition-1324,ant,breakwater,vacuum,UJ9k6nimt8GgMp9HwTNGrH_33.pth,33,0.5722808837890625,0.8835691213607788,"[0.5451056361198425, 0.5377081036567688, 0.4965112507343292]","[0.28719210624694824, 0.2842363715171814, 0.3110050559043884]"
vclel2zx,dire-witch-1323,lesser_panda,crash_helmet,dock,KSjbCijc4ixAFSUeRQLirF_12.pth,12,0.4608057737350464,0.8720626831054688,"[0.45549044013023376, 0.4461296796798706, 0.40975457429885864]","[0.2829628586769104, 0.2787525951862335, 0.2909080684185028]"
vclel2zx,dire-witch-1323,lesser_panda,crash_helmet,dock,KSjbCijc4ixAFSUeRQLirF_30.pth,30,0.436204046010971,0.8798955678939819,"[0.45549044013023376, 0.4461296796798706, 0.40975457429885864]","[0.2829628586769104, 0.2787525951862335, 0.2909080684185028]"
hdy69vrf,abominable-fog-1322,otterhound,sewing_machine,mashed_potato,NuvhzzmibYAft3xWrAB4iZ_11.pth,11,0.21340610086917877,0.9381720423698425,"[0.5394122004508972, 0.4880490005016327, 0.41979047656059265]","[0.28777095675468445, 0.28923773765563965, 0.3013207018375397]"
hdy69vrf,abominable-fog-1322,otterhound,sewing_machine,mashed_potato,NuvhzzmibYAft3xWrAB4iZ_54.pth,54,0.5621498227119446,0.8911290168762207,"[0.5394122004508972, 0.4880490005016327, 0.41979047656059265]","[0.28777095675468445, 0.28923773765563965, 0.3013207018375397]"
dw2h9lj8,paranormal-possession-1321,mixing_bowl,sea_slug,chimpanzee,W7KAyX52r3o7Fmv99f4s8G_9.pth,9,0.552802562713623,0.8283730149269104,"[0.46395939588546753, 0.4333157241344452, 0.3716311454772949]","[0.28262728452682495, 0.27426138520240784, 0.27483850717544556]"
dw2h9lj8,paranormal-possession-1321,mixing_bowl,sea_slug,chimpanzee,W7KAyX52r3o7Fmv99f4s8G_53.pth,53,0.5093458890914917,0.875,"[0.46395939588546753, 0.4333157241344452, 0.3716311454772949]","[0.28262728452682495, 0.27426138520240784, 0.27483850717544556]"
j2u5v2tf,twisted-claw-1320,carpenter's_kit,chimpanzee,pick,gRdrMZNh5aomjxncJ7LhYj_17.pth,17,0.7099950909614563,0.8226666450500488,"[0.5053585171699524, 0.48268190026283264, 0.4489213526248932]","[0.31114649772644043, 0.30749136209487915, 0.31103742122650146]"
j2u5v2tf,twisted-claw-1320,carpenter's_kit,chimpanzee,pick,gRdrMZNh5aomjxncJ7LhYj_56.pth,56,0.7419004440307617,0.8293333053588867,"[0.5053585171699524, 0.48268190026283264, 0.4489213526248932]","[0.31114649772644043, 0.30749136209487915, 0.31103742122650146]"
rpqmgr1q,murky-cauldron-1319,acoustic_guitar,pajama,paddle,9z7zZCtXu9fknCqgWPcaUN_13.pth,13,0.9392102956771851,0.7387387156486511,"[0.5353390574455261, 0.4824846088886261, 0.4427936375141144]","[0.3111995756626129, 0.30737221240997314, 0.3201989531517029]"
rpqmgr1q,murky-cauldron-1319,acoustic_guitar,pajama,paddle,9z7zZCtXu9fknCqgWPcaUN_25.pth,25,1.276686191558838,0.772522509098053,"[0.5353390574455261, 0.4824846088886261, 0.4427936375141144]","[0.3111995756626129, 0.30737221240997314, 0.3201989531517029]"
nbxganq5,intangible-trouble-1318,trombone,red_wolf,wire-haired_fox_terrier,J7yLPERDpwcjAgidJGkWBR_9.pth,9,0.5069172978401184,0.8145400881767273,"[0.4873230457305908, 0.45664259791374207, 0.3991365134716034]","[0.30108073353767395, 0.2958023250102997, 0.3015921413898468]"
nbxganq5,intangible-trouble-1318,trombone,red_wolf,wire-haired_fox_terrier,J7yLPERDpwcjAgidJGkWBR_48.pth,48,0.5027696490287781,0.8842729926109314,"[0.4873230457305908, 0.45664259791374207, 0.3991365134716034]","[0.30108073353767395, 0.2958023250102997, 0.3015921413898468]"
6rsxvtrh,ethereal-spider-1317,necklace,cellular_telephone,ibizan_hound,idEi8UfDDxNDoqmDiG2Pxy_11.pth,11,0.6968932151794434,0.786171555519104,"[0.5324053764343262, 0.49938103556632996, 0.4631431996822357]","[0.2999568283557892, 0.2984747290611267, 0.3114628493785858]"
6rsxvtrh,ethereal-spider-1317,necklace,cellular_telephone,ibizan_hound,idEi8UfDDxNDoqmDiG2Pxy_56.pth,56,0.6772945523262024,0.806658148765564,"[0.5324053764343262, 0.49938103556632996, 0.4631431996822357]","[0.2999568283557892, 0.2984747290611267, 0.3114628493785858]"
qynav7dy,lurking-beast-1316,schooner,otterhound,mixing_bowl,mWEy4mSg7FpQzUq92ZaPnj_18.pth,18,0.5008512139320374,0.866328239440918,"[0.5364593863487244, 0.533495306968689, 0.5162510275840759]","[0.2713555693626404, 0.26789936423301697, 0.2896732687950134]"
qynav7dy,lurking-beast-1316,schooner,otterhound,mixing_bowl,mWEy4mSg7FpQzUq92ZaPnj_62.pth,62,0.5289583802223206,0.8815566897392273,"[0.5364593863487244, 0.533495306968689, 0.5162510275840759]","[0.2713555693626404, 0.26789936423301697, 0.2896732687950134]"
qef0df8i,unearthly-force-1315,ibizan_hound,ant,pick,bnYeDMbZM3nVqyrM27tM3D_18.pth,18,1.261259913444519,0.6863979697227478,"[0.5152965188026428, 0.4820643961429596, 0.40618056058883667]","[0.28465735912323, 0.27670904994010925, 0.29397404193878174]"
qef0df8i,unearthly-force-1315,ibizan_hound,ant,pick,bnYeDMbZM3nVqyrM27tM3D_66.pth,66,0.8234401345252991,0.7833753228187561,"[0.5152965188026428, 0.4820643961429596, 0.40618056058883667]","[0.28465735912323, 0.27670904994010925, 0.29397404193878174]"
5ecbmnh7,moonlit-ember-1314,mud_turtle,chimpanzee,trombone,apcVcbgpdLKvhdCqczpvK4_13.pth,13,0.7232789993286133,0.7815533876419067,"[0.47298291325569153, 0.45051929354667664, 0.4027985632419586]","[0.2986108362674713, 0.29420962929725647, 0.29452812671661377]"
5ecbmnh7,moonlit-ember-1314,mud_turtle,chimpanzee,trombone,apcVcbgpdLKvhdCqczpvK4_58.pth,58,0.7431164979934692,0.7985436916351318,"[0.47298291325569153, 0.45051929354667664, 0.4027985632419586]","[0.2986108362674713, 0.29420962929725647, 0.29452812671661377]"
va69n2ye,ethereal-witch-1313,pug,maillot,chimpanzee,6m6vZjrVUSFswzM5ZDjA6c_13.pth,13,2.0508670806884766,0.6425470113754272,"[0.4845964014530182, 0.47211551666259766, 0.4287702143192291]","[0.28442367911338806, 0.2769336998462677, 0.2779134213924408]"
va69n2ye,ethereal-witch-1313,pug,maillot,chimpanzee,6m6vZjrVUSFswzM5ZDjA6c_59.pth,59,1.2567720413208008,0.713458776473999,"[0.4845964014530182, 0.47211551666259766, 0.4287702143192291]","[0.28442367911338806, 0.2769336998462677, 0.2779134213924408]"
4bnf4qe1,forlorn-fang-1312,paddle,ant,trombone,UF65GJoJWWhsogtWB47CjD_13.pth,13,0.7855279445648193,0.7373626232147217,"[0.5101991891860962, 0.4853374660015106, 0.42875462770462036]","[0.2992432117462158, 0.2929272949695587, 0.30850744247436523]"
4bnf4qe1,forlorn-fang-1312,paddle,ant,trombone,UF65GJoJWWhsogtWB47CjD_55.pth,55,1.9302053451538088,0.7725274562835693,"[0.5101991891860962, 0.4853374660015106, 0.42875462770462036]","[0.2992432117462158, 0.2929272949695587, 0.30850744247436523]"
pwu165c6,wavering-shadow-1311,tow_truck,trombone,canoe,4Hwnhj4psanPs4Wdwxph9V_15.pth,15,0.9738613963127136,0.8012195229530334,"[0.49031081795692444, 0.4721335172653198, 0.4458504021167755]","[0.30371326208114624, 0.3011021912097931, 0.31374529004096985]"
pwu165c6,wavering-shadow-1311,tow_truck,trombone,canoe,4Hwnhj4psanPs4Wdwxph9V_29.pth,29,0.7988531589508057,0.8402438759803772,"[0.49031081795692444, 0.4721335172653198, 0.4458504021167755]","[0.30371326208114624, 0.3011021912097931, 0.31374529004096985]"
vd33rec7,forlorn-pitchfork-1310,cellular_telephone,american_lobster,mashed_potato,ZXtc2ee7SpmNdfShy3QCwZ_13.pth,13,0.647224485874176,0.8142292499542236,"[0.5355772376060486, 0.4583054184913635, 0.39699339866638184]","[0.2961593270301819, 0.29533571004867554, 0.30522382259368896]"
vd33rec7,forlorn-pitchfork-1310,cellular_telephone,american_lobster,mashed_potato,ZXtc2ee7SpmNdfShy3QCwZ_52.pth,52,0.6316653490066528,0.8260869383811951,"[0.5355772376060486, 0.4583054184913635, 0.39699339866638184]","[0.2961593270301819, 0.29533571004867554, 0.30522382259368896]"
wvi0hk5a,vacant-ghoul-1309,maillot,acoustic_guitar,trombone,fsprpwvqme6kgnxwkg6rtQ_11.pth,11,0.9260901808738708,0.7137970328330994,"[0.5453358292579651, 0.49091649055480957, 0.4491286277770996]","[0.33926883339881897, 0.3390037715435028, 0.3492666184902191]"
wvi0hk5a,vacant-ghoul-1309,maillot,acoustic_guitar,trombone,fsprpwvqme6kgnxwkg6rtQ_59.pth,59,0.887739896774292,0.7594070434570312,"[0.5453358292579651, 0.49091649055480957, 0.4491286277770996]","[0.33926883339881897, 0.3390037715435028, 0.3492666184902191]"
swaf8rnx,fearsome-void-1308,black_and_gold_garden_spider,police_van,wire-haired_fox_terrier,BQ7nRLKHTabNK5jMxFySPj_14.pth,14,0.3238796293735504,0.9132007360458374,"[0.44711557030677795, 0.45693886280059814, 0.39489689469337463]","[0.256773442029953, 0.25065815448760986, 0.26695317029953003]"
swaf8rnx,fearsome-void-1308,black_and_gold_garden_spider,police_van,wire-haired_fox_terrier,BQ7nRLKHTabNK5jMxFySPj_48.pth,48,0.2319165617227554,0.943942129611969,"[0.44711557030677795, 0.45693886280059814, 0.39489689469337463]","[0.256773442029953, 0.25065815448760986, 0.26695317029953003]"
ke8hnaqz,venomous-seance-1307,bolete,mashed_potato,sea_slug,WAvEVUqV2K2bHxRTLrQ5i2_13.pth,13,0.7328749299049377,0.7865731716156006,"[0.4566056430339813, 0.4034702181816101, 0.3090766966342926]","[0.27269241213798523, 0.25534653663635254, 0.24786022305488586]"
ke8hnaqz,venomous-seance-1307,bolete,mashed_potato,sea_slug,WAvEVUqV2K2bHxRTLrQ5i2_46.pth,46,0.6811655163764954,0.8106212615966797,"[0.4566056430339813, 0.4034702181816101, 0.3090766966342926]","[0.27269241213798523, 0.25534653663635254, 0.24786022305488586]"
mndmc2wm,forgotten-portal-1306,cellular_telephone,ruddy_turnstone,soft-coated_wheaten_terrier,HmB2X4offcJPuq2oLZcrds_13.pth,13,0.6781514883041382,0.8468677401542664,"[0.5049722194671631, 0.4838995933532715, 0.4488379657268524]","[0.27171817421913147, 0.2674986720085144, 0.2789154052734375]"
mndmc2wm,forgotten-portal-1306,cellular_telephone,ruddy_turnstone,soft-coated_wheaten_terrier,HmB2X4offcJPuq2oLZcrds_39.pth,39,0.3611210286617279,0.9164733290672302,"[0.5049722194671631, 0.4838995933532715, 0.4488379657268524]","[0.27171817421913147, 0.2674986720085144, 0.2789154052734375]"
khjn3mdd,scary-fang-1305,pug,red_wolf,carpenter's_kit,jy7iX9wbzT4m3oEbTDuJBq_9.pth,9,0.7771602869033813,0.7793696522712708,"[0.4980454444885254, 0.472944051027298, 0.41962239146232605]","[0.286109060049057, 0.2787403166294098, 0.28716376423835754]"
khjn3mdd,scary-fang-1305,pug,red_wolf,carpenter's_kit,jy7iX9wbzT4m3oEbTDuJBq_26.pth,26,0.8441174626350403,0.7936962842941284,"[0.4980454444885254, 0.472944051027298, 0.41962239146232605]","[0.286109060049057, 0.2787403166294098, 0.28716376423835754]"
p81upw5i,toxic-imp-1304,mashed_potato,crash_helmet,mud_turtle,Hfk6ebqjua8ve73r5UK7bX_14.pth,14,0.38034743070602417,0.8906474709510803,"[0.5070343017578125, 0.4598037898540497, 0.39062196016311646]","[0.28455090522766113, 0.2778461277484894, 0.28488197922706604]"
p81upw5i,toxic-imp-1304,mashed_potato,crash_helmet,mud_turtle,Hfk6ebqjua8ve73r5UK7bX_59.pth,59,0.5467159152030945,0.8776978254318237,"[0.5070343017578125, 0.4598037898540497, 0.39062196016311646]","[0.28455090522766113, 0.2778461277484894, 0.28488197922706604]"
6dv1sx9s,fearsome-poltergeist-1303,barometer,maillot,ant,GyGfgwSpLuXdwSbhvqv5pV_15.pth,15,2.412782669067383,0.5356082916259766,"[0.5465902090072632, 0.5192525386810303, 0.449209988117218]","[0.2810750901699066, 0.27765989303588867, 0.30102887749671936]"
6dv1sx9s,fearsome-poltergeist-1303,barometer,maillot,ant,GyGfgwSpLuXdwSbhvqv5pV_64.pth,64,1.807166337966919,0.6943620443344116,"[0.5465902090072632, 0.5192525386810303, 0.449209988117218]","[0.2810750901699066, 0.27765989303588867, 0.30102887749671936]"
ucy0xdu0,unraveling-howl-1302,strawberry,crash_helmet,mashed_potato,73b3P3hVQmcCJGcA6MLKLX_13.pth,13,0.5557136535644531,0.8254364132881165,"[0.5547276735305786, 0.4463682770729065, 0.3814363479614258]","[0.29585710167884827, 0.30329275131225586, 0.30882635712623596]"
ucy0xdu0,unraveling-howl-1302,strawberry,crash_helmet,mashed_potato,73b3P3hVQmcCJGcA6MLKLX_59.pth,59,0.4727199971675873,0.9189526438713074,"[0.5547276735305786, 0.4463682770729065, 0.3814363479614258]","[0.29585710167884827, 0.30329275131225586, 0.30882635712623596]"
2aymggwe,phantasmal-incantation-1301,lesser_panda,ruddy_turnstone,soft-coated_wheaten_terrier,nYxx7jBmSN35N6w7oSSGSX_9.pth,9,0.5241202116012573,0.8524590134620667,"[0.4744098484516144, 0.45743486285209656, 0.4023783206939697]","[0.24644392728805542, 0.24042490124702454, 0.24976271390914917]"
2aymggwe,phantasmal-incantation-1301,lesser_panda,ruddy_turnstone,soft-coated_wheaten_terrier,nYxx7jBmSN35N6w7oSSGSX_41.pth,41,0.3761468827724457,0.8983606696128845,"[0.4744098484516144, 0.45743486285209656, 0.4023783206939697]","[0.24644392728805542, 0.24042490124702454, 0.24976271390914917]"
rosslvaf,endless-nightmare-1300,pug,ruddy_turnstone,pajama,LWiHBSiWP3DfbomSoUV4c3_11.pth,11,0.6002447605133057,0.8410596251487732,"[0.51627516746521, 0.48049843311309814, 0.4482792615890503]","[0.2607625424861908, 0.25633761286735535, 0.2666204869747162]"
rosslvaf,endless-nightmare-1300,pug,ruddy_turnstone,pajama,LWiHBSiWP3DfbomSoUV4c3_60.pth,60,0.6453462243080139,0.8768212199211121,"[0.51627516746521, 0.48049843311309814, 0.4482792615890503]","[0.2607625424861908, 0.25633761286735535, 0.2666204869747162]"
9nq6quww,cryptic-wraith-1299,police_van,canoe,appenzeller,KRQ2DxxzrJiqbsfcmfapN7_17.pth,17,0.4379534423351288,0.8951841592788696,"[0.44884565472602844, 0.4510189890861511, 0.41208747029304504]","[0.26907673478126526, 0.2639305591583252, 0.2736920118331909]"
9nq6quww,cryptic-wraith-1299,police_van,canoe,appenzeller,KRQ2DxxzrJiqbsfcmfapN7_77.pth,77,0.4753711819648742,0.9050991535186768,"[0.44884565472602844, 0.4510189890861511, 0.41208747029304504]","[0.26907673478126526, 0.2639305591583252, 0.2736920118331909]"
ztqc6k0p,vacant-ghoul-1298,mud_turtle,pick,wire-haired_fox_terrier,mGWPWxmJPK9Viy85RYmWU7_10.pth,10,0.6026905179023743,0.801886796951294,"[0.5098597407341003, 0.47122621536254883, 0.4210161566734314]","[0.29227349162101746, 0.28703418374061584, 0.29844337701797485]"
ztqc6k0p,vacant-ghoul-1298,mud_turtle,pick,wire-haired_fox_terrier,mGWPWxmJPK9Viy85RYmWU7_40.pth,40,0.3918167054653168,0.8886792659759521,"[0.5098597407341003, 0.47122621536254883, 0.4210161566734314]","[0.29227349162101746, 0.28703418374061584, 0.29844337701797485]"
fmirman5,creepy-magic-1297,airedale,barometer,dock,PK5kbkP6VPTSWXzA9RA8NU_9.pth,9,0.5339621901512146,0.8363047242164612,"[0.50098717212677, 0.48656484484672546, 0.4512964189052582]","[0.2719019651412964, 0.27196377515792847, 0.29042544960975647]"
